CMDLINE /usr/bin/python3 ./memory_profile.py
MEM 1076.152344 1690421512.6546
MEM 1096.519531 1690421512.7552
MEM 1118.691406 1690421512.8558
MEM 1137.769531 1690421512.9564
MEM 1157.105469 1690421513.0569
MEM 1179.277344 1690421513.1575
MEM 1197.839844 1690421513.2581
MEM 1219.753906 1690421513.3587
MEM 1241.152344 1690421513.4593
MEM 1272.605469 1690421513.5599
MEM 1302.769531 1690421513.6605
MEM 1321.332031 1690421513.7610
MEM 1321.332031 1690421513.8616
MEM 1321.332031 1690421513.9622
MEM 1321.332031 1690421514.0627
MEM 1321.332031 1690421514.1633
MEM 1321.332031 1690421514.2638
MEM 1321.332031 1690421514.3644
MEM 1321.332031 1690421514.4649
MEM 1229.671875 1690421514.5654
MEM 1247.976562 1690421514.6660
MEM 1270.148438 1690421514.7666
MEM 1289.226562 1690421514.8672
MEM 1311.140625 1690421514.9679
MEM 1330.734375 1690421515.0685
MEM 1349.039062 1690421515.1691
MEM 1371.726562 1690421515.2696
MEM 1389.773438 1690421515.3701
MEM 1409.367188 1690421515.4707
MEM 1432.054688 1690421515.5712
MEM 1451.390625 1690421515.6718
MEM 1473.820312 1690421515.7724
MEM 1493.414062 1690421515.8730
MEM 1511.718750 1690421515.9735
MEM 1534.148438 1690421516.0752
MEM 1552.453125 1690421516.1763
MEM 1574.625000 1690421516.2768
MEM 1582.988281 1690421516.3780
MEM 1593.964844 1690421516.4789
MEM 1615.171875 1690421516.5796
MEM 1633.382812 1690421516.6801
MEM 1699.890625 1690421516.7808
MEM 1717.679688 1690421516.8813
MEM 1726.746094 1690421516.9819
MEM 1774.417969 1690421517.0842
MEM 1796.683594 1690421517.1848
MEM 1808.320312 1690421517.2854
MEM 1855.222656 1690421517.3860
MEM 1867.988281 1690421517.4866
MEM 1897.406250 1690421517.5872
MEM 1919.078125 1690421517.6878
MEM 1971.398438 1690421517.7897
MEM 1998.468750 1690421517.8911
MEM 2007.417969 1690421517.9919
MEM 2073.902344 1690421518.0926
MEM 2090.750000 1690421518.1932
MEM 2122.539062 1690421518.2938
MEM 2152.523438 1690421518.3945
MEM 2187.148438 1690421518.4951
MEM 2211.738281 1690421518.5958
MEM 2244.664062 1690421518.6963
MEM 2263.457031 1690421518.7969
MEM 2302.566406 1690421518.8975
MEM 2372.140625 1690421518.9982
MEM 2383.742188 1690421519.0988
MEM 2400.757812 1690421519.1995
MEM 2406.261719 1690421519.3001
MEM 2408.582031 1690421519.4006
MEM 2438.949219 1690421519.5013
MEM 2463.750000 1690421519.6020
MEM 2484.597656 1690421519.7026
MEM 2524.308594 1690421519.8032
MEM 2575.113281 1690421519.9039
MEM 2595.738281 1690421520.0045
MEM 2607.867188 1690421520.1051
MEM 2629.019531 1690421520.2057
MEM 2650.847656 1690421520.3063
MEM 2680.964844 1690421520.4068
MEM 2725.925781 1690421520.5075
MEM 2743.269531 1690421520.6081
MEM 2778.296875 1690421520.7101
MEM 2801.242188 1690421520.8107
MEM 2817.496094 1690421520.9115
MEM 2839.585938 1690421521.0120
MEM 2864.906250 1690421521.1132
MEM 2895.984375 1690421521.2140
MEM 2932.625000 1690421521.3146
MEM 2949.222656 1690421521.4152
MEM 2983.871094 1690421521.5158
MEM 3003.464844 1690421521.6164
MEM 3015.167969 1690421521.7170
MEM 3040.398438 1690421521.8175
MEM 3101.972656 1690421521.9181
MEM 3116.152344 1690421522.0187
MEM 3129.519531 1690421522.1194
MEM 3177.257812 1690421522.2200
MEM 3186.000000 1690421522.3205
MEM 3216.656250 1690421522.4212
MEM 3245.476562 1690421522.5218
MEM 3286.316406 1690421522.6224
MEM 3309.988281 1690421522.7230
MEM 3350.429688 1690421522.8237
MEM 3397.730469 1690421522.9257
MEM 3408.144531 1690421523.0264
MEM 3434.859375 1690421523.1270
MEM 3463.742188 1690421523.2277
MEM 3516.648438 1690421523.3283
MEM 3537.531250 1690421523.4289
MEM 3544.324219 1690421523.5294
MEM 3547.050781 1690421523.6303
MEM 3529.796875 1690421523.7308
MEM 3529.796875 1690421523.8313
MEM 3529.796875 1690421523.9319
MEM 3529.796875 1690421524.0324
MEM 3529.796875 1690421524.1329
MEM 3529.796875 1690421524.2334
MEM 3529.796875 1690421524.3339
MEM 3529.863281 1690421524.4345
MEM 3529.863281 1690421524.5350
MEM 3529.863281 1690421524.6357
MEM 3529.863281 1690421524.7363
MEM 3529.863281 1690421524.8368
MEM 3529.863281 1690421524.9374
MEM 3529.863281 1690421525.0380
MEM 3529.863281 1690421525.1385
MEM 3529.863281 1690421525.2391
MEM 3529.863281 1690421525.3397
MEM 3529.863281 1690421525.4402
MEM 3529.863281 1690421525.5408
MEM 3530.132812 1690421525.6413
MEM 3530.132812 1690421525.7418
MEM 3530.132812 1690421525.8425
MEM 3530.132812 1690421525.9431
MEM 3530.132812 1690421526.0437
MEM 3530.132812 1690421526.1442
MEM 3530.132812 1690421526.2448
MEM 3530.132812 1690421526.3455
MEM 3530.132812 1690421526.4462
MEM 3530.156250 1690421526.5467
MEM 3530.250000 1690421526.6472
MEM 3530.277344 1690421526.7479
MEM 3530.277344 1690421526.8487
MEM 3530.277344 1690421526.9493
MEM 3530.277344 1690421527.0498
MEM 3530.277344 1690421527.1511
MEM 3530.296875 1690421527.2517
MEM 3530.296875 1690421527.3522
MEM 3422.250000 1690421527.4528
MEM 3220.449219 1690421527.5534
MEM 3223.812500 1690421527.6544
MEM 3234.316406 1690421527.7550
MEM 3234.316406 1690421527.8556
MEM 3252.144531 1690421527.9563
MEM 3261.160156 1690421528.0569
MEM 3273.015625 1690421528.1575
MEM 3288.082031 1690421528.2597
MEM 3306.179688 1690421528.3605
MEM 3314.953125 1690421528.4611
MEM 3324.277344 1690421528.5618
MEM 3342.117188 1690421528.6623
MEM 3360.214844 1690421528.7629
MEM 3366.988281 1690421528.8636
MEM 3378.312500 1690421528.9642
MEM 3383.085938 1690421529.0648
MEM 3396.152344 1690421529.1655
MEM 3414.359375 1690421529.2661
MEM 3420.675781 1690421529.3666
MEM 3432.273438 1690421529.4673
MEM 3450.304688 1690421529.5678
MEM 3468.339844 1690421529.6684
MEM 3475.289062 1690421529.7690
MEM 3486.375000 1690421529.8696
MEM 3504.160156 1690421529.9703
MEM 3522.191406 1690421530.0710
MEM 3522.386719 1690421530.1716
MEM 3539.316406 1690421530.2722
MEM 3542.921875 1690421530.3730
MEM 3558.390625 1690421530.4736
MEM 3576.179688 1690421530.5742
MEM 3580.812500 1690421530.6748
MEM 3594.218750 1690421530.7760
MEM 3612.250000 1690421530.8768
MEM 3624.878906 1690421530.9780
MEM 3632.609375 1690421531.0786
MEM 3648.335938 1690421531.1797
MEM 3666.363281 1690421531.2804
MEM 3677.949219 1690421531.3810
MEM 3684.394531 1690421531.4816
MEM 3684.394531 1690421531.5823
MEM 3702.171875 1690421531.6829
MEM 3703.460938 1690421531.7837
MEM 3720.429688 1690421531.8844
MEM 3727.988281 1690421531.9850
MEM 3738.566406 1690421532.0858
MEM 3756.097656 1690421532.1865
MEM 3774.136719 1690421532.2871
MEM 3782.644531 1690421532.3877
MEM 3793.472656 1690421532.4883
MEM 3809.972656 1690421532.5893
MEM 3828.218750 1690421532.6911
MEM 3833.285156 1690421532.7919
MEM 3846.175781 1690421532.8925
MEM 3850.011719 1690421532.9931
MEM 3864.191406 1690421533.0938
MEM 3870.417969 1690421533.1943
MEM 3882.003906 1690421533.2952
MEM 3900.050781 1690421533.3958
MEM 3913.187500 1690421533.4964
MEM 3921.429688 1690421533.5970
MEM 3936.125000 1690421533.6977
MEM 3954.171875 1690421533.7985
MEM 3954.605469 1690421533.8991
MEM 3972.132812 1690421533.9997
MEM 3990.160156 1690421534.1004
MEM 3994.027344 1690421534.2010
MEM 4008.207031 1690421534.3019
MEM 4026.253906 1690421534.4025
MEM 4037.066406 1690421534.5036
MEM 4046.488281 1690421534.6043
MEM 4061.957031 1690421534.7056
MEM 4079.992188 1690421534.8069
MEM 4095.972656 1690421534.9076
MEM 4098.289062 1690421535.0082
MEM 4107.281250 1690421535.1088
MEM 4118.539062 1690421535.2094
MEM 4134.253906 1690421535.3099
MEM 4135.281250 1690421535.4105
MEM 4152.289062 1690421535.5111
MEM 4155.890625 1690421535.6117
MEM 4170.324219 1690421535.7124
MEM 4188.359375 1690421535.8131
MEM 4201.226562 1690421535.9137
MEM 4206.378906 1690421536.0144
MEM 4224.351562 1690421536.1149
MEM 4226.929688 1690421536.2155
MEM 4242.363281 1690421536.3161
MEM 4247.472656 1690421536.4167
MEM 4260.273438 1690421536.5174
MEM 4278.296875 1690421536.6180
MEM 4278.265625 1690421536.7186
MEM 4287.253906 1690421536.8191
MEM 4296.265625 1690421536.9197
MEM 4314.273438 1690421537.0203
MEM 4318.640625 1690421537.1209
MEM 4332.117188 1690421537.2215
MEM 4350.078125 1690421537.3221
MEM 4350.078125 1690421537.4227
MEM 4368.093750 1690421537.5233
MEM 4379.437500 1690421537.6238
MEM 4385.859375 1690421537.7245
MEM 4403.894531 1690421537.8251
MEM 4405.312500 1690421537.9257
MEM 4421.804688 1690421538.0262
MEM 4439.906250 1690421538.1268
MEM 4444.488281 1690421538.2278
MEM 4457.824219 1690421538.3285
MEM 4475.636719 1690421538.4291
MEM 4473.761719 1690421538.5297
MEM 4163.429688 1690421538.6303
MEM 4163.222656 1690421538.7309
MEM 4163.222656 1690421538.8316
MEM 4162.816406 1690421538.9322
MEM 4162.816406 1690421539.0328
MEM 4164.382812 1690421539.1341
MEM 4169.066406 1690421539.2357
MEM 4171.359375 1690421539.3374
MEM 4178.156250 1690421539.4382
MEM 4184.562500 1690421539.5388
MEM 0.000000 1690421539.6393
MEM 0.000000 1690421539.7400
MEM 0.000000 1690421539.8406
MEM 0.000000 1690421539.9411
MEM 0.000000 1690421540.0417
MEM 0.000000 1690421540.1422
